id_transacao,id_cliente
trx_5174,cli_221
trx_5175,cli_277
trx_5176,cli_38
trx_5177,cli_357
trx_5178,cli_320
trx_5179,cli_285
trx_5180,cli_132
trx_5181,cli_242
trx_5182,cli_366
trx_5183,cli_281
trx_5184,cli_119
trx_5185,cli_62
trx_5186,cli_173
trx_5187,cli_30
trx_5188,cli_230
trx_5189,cli_168
trx_5190,cli_139
trx_5191,cli_272
trx_5192,cli_145
trx_5193,cli_193
trx_5194,cli_368
trx_5195,cli_471
trx_5196,cli_347
trx_5197,cli_243
trx_5198,cli_294
trx_5199,cli_73
trx_5200,cli_366
trx_5201,cli_416
trx_5202,cli_471
trx_5203,cli_458
trx_5204,cli_135
trx_5205,cli_90
trx_5206,cli_25
trx_5207,cli_75
trx_5208,cli_34
trx_5209,cli_312
trx_5210,cli_206
trx_5211,cli_276
trx_5212,cli_164
trx_5213,cli_123
trx_5214,cli_221
trx_5215,cli_388
trx_5216,cli_272
trx_5217,cli_381
trx_5218,cli_473
trx_5219,cli_353
trx_5220,cli_96
trx_5221,cli_81
trx_5222,cli_24
trx_5223,cli_360
trx_5224,cli_60
trx_5225,cli_93
trx_5226,cli_292
trx_5227,cli_467
trx_5228,cli_364
trx_5229,cli_449
trx_5230,cli_245
trx_5231,cli_140
trx_5232,cli_376
trx_5233,cli_252
trx_5234,cli_295
trx_5235,cli_169
trx_5236,cli_339
trx_5237,cli_325
trx_5238,cli_458
trx_5239,cli_237
trx_5240,cli_408
trx_5241,cli_169
trx_5242,cli_393
trx_5243,cli_350
trx_5244,cli_298
trx_5245,cli_195
trx_5246,cli_383
trx_5247,cli_344
trx_5248,cli_155
trx_5249,cli_407
trx_5250,cli_98
trx_5251,cli_296
trx_5252,cli_316
trx_5253,cli_379
trx_5254,cli_132
trx_5255,cli_352
trx_5256,cli_138
trx_5257,cli_263
trx_5258,cli_148
trx_5259,cli_479
trx_5260,cli_447
trx_5261,cli_260
trx_5262,cli_33
trx_5263,cli_8
trx_5264,cli_293
trx_5265,cli_42
trx_5266,cli_95
trx_5267,cli_393
trx_5268,cli_11
trx_5269,cli_354
trx_5270,cli_486
trx_5271,cli_401
trx_5272,cli_470
trx_5273,cli_139
trx_5274,cli_286
trx_5275,cli_266
trx_5276,cli_353
trx_5277,cli_282
trx_5278,cli_20
trx_5279,cli_383
trx_5280,cli_457
trx_5281,cli_268
trx_5282,cli_249
trx_5283,cli_44
trx_5284,cli_174
trx_5285,cli_280
trx_5286,cli_76
trx_5287,cli_232
trx_5288,cli_319
trx_5289,cli_197
trx_5290,cli_354
trx_5291,cli_254
trx_5292,cli_155
trx_5293,cli_403
trx_5294,cli_467
trx_5295,cli_424
trx_5296,cli_3
trx_5297,cli_83
trx_5298,cli_196
trx_5299,cli_213
trx_5300,cli_279
trx_5301,cli_491
trx_5302,cli_144
trx_5303,cli_388
trx_5304,cli_56
trx_5305,cli_153
trx_5306,cli_99
trx_5307,cli_199
trx_5308,cli_456
trx_5309,cli_400
trx_5310,cli_439
trx_5311,cli_7
trx_5312,cli_447
trx_5313,cli_452
trx_5314,cli_9
trx_5315,cli_433
trx_5316,cli_123
trx_5317,cli_438
trx_5318,cli_269
trx_5319,cli_346
trx_5320,cli_26
trx_5321,cli_4
trx_5322,cli_334
trx_5323,cli_411
trx_5324,cli_132
trx_5325,cli_341
trx_5326,cli_139
trx_5327,cli_489
trx_5328,cli_263
trx_5329,cli_314
trx_5330,cli_448
trx_5331,cli_226
trx_5332,cli_59
trx_5333,cli_79
trx_5334,cli_54
trx_5335,cli_93
trx_5336,cli_426
trx_5337,cli_40
trx_5338,cli_9
trx_5339,cli_225
trx_5340,cli_115
trx_5341,cli_458
trx_5342,cli_339
trx_5343,cli_106
trx_5344,cli_6
trx_5345,cli_20
trx_5346,cli_251
trx_5347,cli_330
trx_5348,cli_100
trx_5349,cli_214
trx_5350,cli_43
trx_5351,cli_222
trx_5352,cli_209
trx_5353,cli_343
trx_5354,cli_213
trx_5355,cli_292
trx_5356,cli_238
trx_5357,cli_427
trx_5358,cli_64
trx_5359,cli_253
trx_5360,cli_369
trx_5361,cli_5
trx_5362,cli_293
trx_5363,cli_220
trx_5364,cli_426
trx_5365,cli_312
trx_5366,cli_202
trx_5367,cli_463
trx_5368,cli_69
trx_5369,cli_64
trx_5370,cli_251
trx_5371,cli_182
trx_5372,cli_111
trx_5373,cli_251
trx_5374,cli_290
trx_5375,cli_279
trx_5376,cli_293
trx_5377,cli_2
trx_5378,cli_178
trx_5379,cli_188
trx_5380,cli_167
trx_5381,cli_53
trx_5382,cli_65
trx_5383,cli_114
trx_5384,cli_315
trx_5385,cli_270
trx_5386,cli_213
trx_5387,cli_429
trx_5388,cli_109
trx_5389,cli_182
trx_5390,cli_259
trx_5391,cli_23
trx_5392,cli_338
trx_5393,cli_93
trx_5394,cli_255
trx_5395,cli_213
trx_5396,cli_358
trx_5397,cli_495
trx_5398,cli_39
trx_5399,cli_282
trx_5400,cli_462
trx_5401,cli_435
trx_5402,cli_36
trx_5403,cli_256
trx_5404,cli_203
trx_5405,cli_392
trx_5406,cli_210
trx_5407,cli_401
trx_5408,cli_122
trx_5409,cli_294
trx_5410,cli_458
trx_5411,cli_458
trx_5412,cli_285
trx_5413,cli_275
trx_5414,cli_243
trx_5415,cli_249
trx_5416,cli_142
trx_5417,cli_248
trx_5418,cli_319
trx_5419,cli_374
trx_5420,cli_408
trx_5421,cli_432
trx_5422,cli_66
trx_5423,cli_121
trx_5424,cli_234
trx_5425,cli_281
trx_5426,cli_428
trx_5427,cli_219
trx_5428,cli_125
trx_5429,cli_261
trx_5430,cli_237
trx_5431,cli_31
trx_5432,cli_202
trx_5433,cli_460
trx_5434,cli_272
trx_5435,cli_173
trx_5436,cli_308
trx_5437,cli_237
trx_5438,cli_355
trx_5439,cli_477
trx_5440,cli_387
trx_5441,cli_461
trx_5442,cli_109
trx_5443,cli_411
trx_5444,cli_70
trx_5445,cli_143
trx_5446,cli_205
trx_5447,cli_356
trx_5448,cli_422
trx_5449,cli_240
trx_5450,cli_90
trx_5451,cli_157
trx_5452,cli_206
trx_5453,cli_56
trx_5454,cli_55
trx_5455,cli_166
trx_5456,cli_126
trx_5457,cli_425
trx_5458,cli_17
trx_5459,cli_74
trx_5460,cli_277
trx_5461,cli_493
trx_5462,cli_387
trx_5463,cli_258
trx_5464,cli_444
trx_5465,cli_23
trx_5466,cli_461
trx_5467,cli_307
trx_5468,cli_66
trx_5469,cli_122
trx_5470,cli_286
trx_5471,cli_52
trx_5472,cli_444
trx_5473,cli_120
trx_5474,cli_185
trx_5475,cli_418
trx_5476,cli_286
trx_5477,cli_440
trx_5478,cli_243
trx_5479,cli_75
trx_5480,cli_393
trx_5481,cli_83
trx_5482,cli_401
trx_5483,cli_363
trx_5484,cli_311
trx_5485,cli_291
trx_5486,cli_306
trx_5487,cli_444
trx_5488,cli_146
trx_5489,cli_336
trx_5490,cli_359
trx_5491,cli_380
trx_5492,cli_394
trx_5493,cli_4
trx_5494,cli_100
trx_5495,cli_428
trx_5496,cli_99
trx_5497,cli_172
trx_5498,cli_431
trx_5499,cli_107
trx_5500,cli_269
trx_5501,cli_372
trx_5502,cli_27
trx_5503,cli_244
trx_5504,cli_264
trx_5505,cli_314
trx_5506,cli_37
trx_5507,cli_92
trx_5508,cli_152
trx_5509,cli_327
trx_5510,cli_47
trx_5511,cli_402
trx_5512,cli_129
trx_5513,cli_5
trx_5514,cli_413
trx_5515,cli_60
trx_5516,cli_257
trx_5517,cli_434
trx_5518,cli_338
trx_5519,cli_268
trx_5520,cli_304
trx_5521,cli_244
trx_5522,cli_7
trx_5523,cli_264
trx_5524,cli_150
trx_5525,cli_484
trx_5526,cli_199
trx_5527,cli_328
trx_5528,cli_399
trx_5529,cli_399
trx_5530,cli_267
trx_5531,cli_216
trx_5532,cli_376
trx_5533,cli_394
trx_5534,cli_337
trx_5535,cli_396
trx_5536,cli_418
trx_5537,cli_209
trx_5538,cli_362
trx_5539,cli_477
trx_5540,cli_170
trx_5541,cli_100
trx_5542,cli_413
trx_5543,cli_59
trx_5544,cli_322
trx_5545,cli_28
trx_5546,cli_152
trx_5547,cli_65
trx_5548,cli_238
trx_5549,cli_4
trx_5550,cli_123
trx_5551,cli_94
trx_5552,cli_4
trx_5553,cli_84
trx_5554,cli_239
trx_5555,cli_48
trx_5556,cli_25
trx_5557,cli_326
trx_5558,cli_413
trx_5559,cli_97
trx_5560,cli_411
trx_5561,cli_381
trx_5562,cli_269
trx_5563,cli_273
trx_5564,cli_312
trx_5565,cli_235
trx_5566,cli_208
trx_5567,cli_24
trx_5568,cli_325
trx_5569,cli_132
trx_5570,cli_180
trx_5571,cli_84
trx_5572,cli_245
trx_5573,cli_38
trx_5574,cli_250
trx_5575,cli_440
trx_5576,cli_113
trx_5577,cli_467
trx_5578,cli_266
trx_5579,cli_452
trx_5580,cli_101
trx_5581,cli_486
trx_5582,cli_226
trx_5583,cli_253
trx_5584,cli_226
trx_5585,cli_248
trx_5586,cli_280
trx_5587,cli_157
trx_5588,cli_1
trx_5589,cli_211
trx_5590,cli_35
trx_5591,cli_36
trx_5592,cli_257
trx_5593,cli_239
trx_5594,cli_363
trx_5595,cli_430
trx_5596,cli_90
trx_5597,cli_95
trx_5598,cli_186
trx_5599,cli_259
trx_5600,cli_218
trx_5601,cli_349
trx_5602,cli_194
trx_5603,cli_45
trx_5604,cli_364
trx_5605,cli_474
trx_5606,cli_357
trx_5607,cli_419
trx_5608,cli_64
trx_5609,cli_226
trx_5610,cli_55
trx_5611,cli_203
trx_5612,cli_34
trx_5613,cli_118
trx_5614,cli_465
trx_5615,cli_237
trx_5616,cli_100
trx_5617,cli_278
trx_5618,cli_224
trx_5619,cli_333
trx_5620,cli_43
trx_5621,cli_0
trx_5622,cli_218
trx_5623,cli_215
trx_5624,cli_449
trx_5625,cli_139
trx_5626,cli_396
trx_5627,cli_410
trx_5628,cli_275
trx_5629,cli_366
trx_5630,cli_111
trx_5631,cli_242
trx_5632,cli_484
trx_5633,cli_353
trx_5634,cli_5
trx_5635,cli_391
trx_5636,cli_276
trx_5637,cli_102
trx_5638,cli_404
trx_5639,cli_300
trx_5640,cli_69
trx_5641,cli_360
trx_5642,cli_427
trx_5643,cli_186
trx_5644,cli_157
trx_5645,cli_137
trx_5646,cli_330
trx_5647,cli_256
trx_5648,cli_393
trx_5649,cli_408
trx_5650,cli_463
trx_5651,cli_82
trx_5652,cli_73
trx_5653,cli_366
trx_5654,cli_13
trx_5655,cli_130
trx_5656,cli_195
trx_5657,cli_167
trx_5658,cli_416
trx_5659,cli_211
trx_5660,cli_206
trx_5661,cli_134
trx_5662,cli_107
trx_5663,cli_258
trx_5664,cli_118
trx_5665,cli_218
trx_5666,cli_164
trx_5667,cli_348
trx_5668,cli_153
trx_5669,cli_346
trx_5670,cli_24
trx_5671,cli_423
trx_5672,cli_42
trx_5673,cli_114
trx_5674,cli_349
trx_5675,cli_43
trx_5676,cli_211
trx_5677,cli_454
trx_5678,cli_284
trx_5679,cli_237
trx_5680,cli_225
trx_5681,cli_217
trx_5682,cli_346
trx_5683,cli_245
trx_5684,cli_312
trx_5685,cli_363
trx_5686,cli_136
trx_5687,cli_277
trx_5688,cli_459
trx_5689,cli_69
trx_5690,cli_5
trx_5691,cli_154
trx_5692,cli_255
trx_5693,cli_121
trx_5694,cli_117
trx_5695,cli_466
trx_5696,cli_307
trx_5697,cli_325
trx_5698,cli_432
trx_5699,cli_208
trx_5700,cli_348
trx_5701,cli_406
trx_5702,cli_80
trx_5703,cli_404
trx_5704,cli_329
trx_5705,cli_106
trx_5706,cli_135
trx_5707,cli_437
trx_5708,cli_13
trx_5709,cli_30
trx_5710,cli_178
trx_5711,cli_445
trx_5712,cli_401
trx_5713,cli_430
trx_5714,cli_93
trx_5715,cli_81
trx_5716,cli_179
trx_5717,cli_248
trx_5718,cli_472
trx_5719,cli_240
trx_5720,cli_164
trx_5721,cli_472
trx_5722,cli_285
trx_5723,cli_29
trx_5724,cli_355
trx_5725,cli_458
trx_5726,cli_303
trx_5727,cli_166
trx_5728,cli_282
trx_5729,cli_399
trx_5730,cli_485
trx_5731,cli_415
trx_5732,cli_412
trx_5733,cli_435
trx_5734,cli_201
trx_5735,cli_93
trx_5736,cli_458
trx_5737,cli_14
trx_5738,cli_299
trx_5739,cli_406
trx_5740,cli_47
trx_5741,cli_150
trx_5742,cli_113
trx_5743,cli_454
trx_5744,cli_380
trx_5745,cli_13
trx_5746,cli_456
trx_5747,cli_309
trx_5748,cli_347
trx_5749,cli_453
trx_5750,cli_170
trx_5751,cli_428
trx_5752,cli_405
trx_5753,cli_379
trx_5754,cli_60
trx_5755,cli_17
trx_5756,cli_427
trx_5757,cli_229
trx_5758,cli_85
trx_5759,cli_200
trx_5760,cli_145
trx_5761,cli_56
trx_5762,cli_84
trx_5763,cli_270
trx_5764,cli_200
trx_5765,cli_105
trx_5766,cli_313
trx_5767,cli_129
trx_5768,cli_13
trx_5769,cli_20
trx_5770,cli_426
trx_5771,cli_44
trx_5772,cli_33
trx_5773,cli_372
trx_5774,cli_70
trx_5775,cli_251
trx_5776,cli_334
trx_5777,cli_230
trx_5778,cli_11
trx_5779,cli_122
trx_5780,cli_262
trx_5781,cli_68
trx_5782,cli_110
trx_5783,cli_358
trx_5784,cli_245
trx_5785,cli_470
trx_5786,cli_372
trx_5787,cli_411
trx_5788,cli_97
trx_5789,cli_280
trx_5790,cli_321
trx_5791,cli_306
trx_5792,cli_200
trx_5793,cli_161
trx_5794,cli_429
trx_5795,cli_430
trx_5796,cli_375
trx_5797,cli_159
trx_5798,cli_380
trx_5799,cli_139
trx_5800,cli_252
trx_5801,cli_380
trx_5802,cli_402
trx_5803,cli_302
trx_5804,cli_165
trx_5805,cli_248
trx_5806,cli_393
trx_5807,cli_265
trx_5808,cli_354
trx_5809,cli_40
trx_5810,cli_54
trx_5811,cli_228
trx_5812,cli_223
trx_5813,cli_247
trx_5814,cli_373
trx_5815,cli_198
trx_5816,cli_114
trx_5817,cli_252
trx_5818,cli_201
trx_5819,cli_42
trx_5820,cli_165
trx_5821,cli_154
trx_5822,cli_287
trx_5823,cli_114
trx_5824,cli_326
trx_5825,cli_175
trx_5826,cli_281
trx_5827,cli_469
trx_5828,cli_57
trx_5829,cli_331
trx_5830,cli_407
trx_5831,cli_181
trx_5832,cli_113
trx_5833,cli_173
trx_5834,cli_441
trx_5835,cli_476
trx_5836,cli_255
trx_5837,cli_415
trx_5838,cli_399
trx_5839,cli_89
trx_5840,cli_453
trx_5841,cli_448
trx_5842,cli_140
trx_5843,cli_357
trx_5844,cli_5
trx_5845,cli_229
trx_5846,cli_395
trx_5847,cli_392
trx_5848,cli_339
trx_5849,cli_314
trx_5850,cli_486
trx_5851,cli_218
trx_5852,cli_66
trx_5853,cli_151
trx_5854,cli_270
trx_5855,cli_225
trx_5856,cli_62
trx_5857,cli_305
trx_5858,cli_351
trx_5859,cli_20
trx_5860,cli_0
trx_5861,cli_254
trx_5862,cli_224
trx_5863,cli_125
trx_5864,cli_266
trx_5865,cli_450
trx_5866,cli_405
trx_5867,cli_201
trx_5868,cli_107
trx_5869,cli_357
trx_5870,cli_87
trx_5871,cli_390
trx_5872,cli_368
trx_5873,cli_176
trx_5874,cli_355
trx_5875,cli_128
trx_5876,cli_320
trx_5877,cli_446
trx_5878,cli_319
trx_5879,cli_409
trx_5880,cli_272
trx_5881,cli_138
trx_5882,cli_450
trx_5883,cli_124
trx_5884,cli_9
trx_5885,cli_65
trx_5886,cli_287
trx_5887,cli_15
trx_5888,cli_367
trx_5889,cli_250
trx_5890,cli_281
trx_5891,cli_359
trx_5892,cli_230
trx_5893,cli_329
trx_5894,cli_252
trx_5895,cli_439
trx_5896,cli_99
trx_5897,cli_93
trx_5898,cli_392
trx_5899,cli_4
trx_5900,cli_6
trx_5901,cli_483
trx_5902,cli_64
trx_5903,cli_218
trx_5904,cli_267
trx_5905,cli_207
trx_5906,cli_175
trx_5907,cli_199
trx_5908,cli_280
trx_5909,cli_396
trx_5910,cli_424
trx_5911,cli_9
trx_5912,cli_253
trx_5913,cli_167
trx_5914,cli_288
trx_5915,cli_418
trx_5916,cli_420
trx_5917,cli_102
trx_5918,cli_475
trx_5919,cli_15
trx_5920,cli_327
trx_5921,cli_32
trx_5922,cli_436
trx_5923,cli_34
trx_5924,cli_182
trx_5925,cli_101
trx_5926,cli_331
trx_5927,cli_78
trx_5928,cli_16
trx_5929,cli_282
trx_5930,cli_369
trx_5931,cli_20
trx_5932,cli_404
trx_5933,cli_16
trx_5934,cli_410
trx_5935,cli_75
trx_5936,cli_431
trx_5937,cli_43
trx_5938,cli_419
trx_5939,cli_27
trx_5940,cli_24
trx_5941,cli_200
trx_5942,cli_302
trx_5943,cli_100
trx_5944,cli_278
trx_5945,cli_74
trx_5946,cli_305
trx_5947,cli_64
trx_5948,cli_254
trx_5949,cli_271
trx_5950,cli_123
trx_5951,cli_49
trx_5952,cli_12
trx_5953,cli_467
trx_5954,cli_335
trx_5955,cli_245
trx_5956,cli_207
trx_5957,cli_34
trx_5958,cli_113
trx_5959,cli_31
trx_5960,cli_252
trx_5961,cli_342
trx_5962,cli_247
trx_5963,cli_408
trx_5964,cli_426
trx_5965,cli_155
trx_5966,cli_364
trx_5967,cli_321
trx_5968,cli_450
trx_5969,cli_350
trx_5970,cli_352
trx_5971,cli_416
trx_5972,cli_302
trx_5973,cli_117
trx_5974,cli_34
trx_5975,cli_355
trx_5976,cli_319
trx_5977,cli_217
trx_5978,cli_267
trx_5979,cli_375
trx_5980,cli_180
trx_5981,cli_43
trx_5982,cli_173
trx_5983,cli_266
trx_5984,cli_197
trx_5985,cli_344
trx_5986,cli_301
trx_5987,cli_442
trx_5988,cli_314
trx_5989,cli_417
trx_5990,cli_98
trx_5991,cli_404
trx_5992,cli_209
trx_5993,cli_199
trx_5994,cli_481
trx_5995,cli_307
trx_5996,cli_303
trx_5997,cli_333
trx_5998,cli_146
trx_5999,cli_211
trx_6000,cli_387
trx_6001,cli_357
trx_6002,cli_31
trx_6003,cli_345
trx_6004,cli_155
trx_6005,cli_75
trx_6006,cli_441
trx_6007,cli_201
trx_6008,cli_424
trx_6009,cli_226
trx_6010,cli_288
trx_6011,cli_141
trx_6012,cli_103
trx_6013,cli_214
trx_6014,cli_465
trx_6015,cli_308
trx_6016,cli_107
trx_6017,cli_459
trx_6018,cli_297
trx_6019,cli_291
trx_6020,cli_24
trx_6021,cli_435
trx_6022,cli_228
trx_6023,cli_423
trx_6024,cli_114
trx_6025,cli_341
trx_6026,cli_453
trx_6027,cli_207
trx_6028,cli_189
trx_6029,cli_214
trx_6030,cli_8
trx_6031,cli_106
trx_6032,cli_226
trx_6033,cli_220
trx_6034,cli_205
trx_6035,cli_324
trx_6036,cli_404
trx_6037,cli_180
trx_6038,cli_325
trx_6039,cli_128
trx_6040,cli_286
trx_6041,cli_172
trx_6042,cli_488
trx_6043,cli_155
trx_6044,cli_383
trx_6045,cli_386
trx_6046,cli_101
trx_6047,cli_115
trx_6048,cli_470
trx_6049,cli_167
trx_6050,cli_3
trx_6051,cli_197
trx_6052,cli_203
trx_6053,cli_395
trx_6054,cli_377
trx_6055,cli_61
trx_6056,cli_70
trx_6057,cli_91
trx_6058,cli_473
trx_6059,cli_175
trx_6060,cli_390
trx_6061,cli_184
trx_6062,cli_55
trx_6063,cli_66
trx_6064,cli_396
trx_6065,cli_435
trx_6066,cli_62
trx_6067,cli_40
trx_6068,cli_458
trx_6069,cli_230
trx_6070,cli_150
trx_6071,cli_174
trx_6072,cli_320
trx_6073,cli_225
trx_6074,cli_414
trx_6075,cli_96
trx_6076,cli_494
trx_6077,cli_227
trx_6078,cli_35
trx_6079,cli_13
trx_6080,cli_164
trx_6081,cli_415
trx_6082,cli_180
trx_6083,cli_411
trx_6084,cli_192
trx_6085,cli_302
trx_6086,cli_198
trx_6087,cli_335
trx_6088,cli_245
trx_6089,cli_415
trx_6090,cli_407
trx_6091,cli_13
trx_6092,cli_430
trx_6093,cli_78
trx_6094,cli_371
trx_6095,cli_0
trx_6096,cli_475
trx_6097,cli_274
trx_6098,cli_376
trx_6099,cli_313
trx_6100,cli_134
trx_6101,cli_465
trx_6102,cli_494
trx_6103,cli_332
trx_6104,cli_114
trx_6105,cli_63
trx_6106,cli_273
trx_6107,cli_446
trx_6108,cli_195
trx_6109,cli_305
trx_6110,cli_323
trx_6111,cli_90
trx_6112,cli_271
trx_6113,cli_397
trx_6114,cli_445
trx_6115,cli_77
trx_6116,cli_390
trx_6117,cli_236
trx_6118,cli_311
trx_6119,cli_13
trx_6120,cli_169
trx_6121,cli_108
trx_6122,cli_325
trx_6123,cli_317
trx_6124,cli_42
trx_6125,cli_312
trx_6126,cli_357
trx_6127,cli_474
trx_6128,cli_74
trx_6129,cli_414
trx_6130,cli_306
trx_6131,cli_240
trx_6132,cli_322
trx_6133,cli_384
trx_6134,cli_79
trx_6135,cli_171
trx_6136,cli_474
trx_6137,cli_493
trx_6138,cli_433
trx_6139,cli_315
trx_6140,cli_258
trx_6141,cli_327
trx_6142,cli_113
trx_6143,cli_335
trx_6144,cli_110
trx_6145,cli_309
trx_6146,cli_1
trx_6147,cli_28
trx_6148,cli_271
trx_6149,cli_246
trx_6150,cli_220
trx_6151,cli_94
trx_6152,cli_233
trx_6153,cli_314
trx_6154,cli_394
trx_6155,cli_242
trx_6156,cli_479
trx_6157,cli_23
trx_6158,cli_338
trx_6159,cli_159
trx_6160,cli_329
trx_6161,cli_181
trx_6162,cli_240
trx_6163,cli_183
trx_6164,cli_351
trx_6165,cli_342
trx_6166,cli_352
trx_6167,cli_349
trx_6168,cli_93
trx_6169,cli_326
trx_6170,cli_207
trx_6171,cli_426
trx_6172,cli_52
trx_6173,cli_369
trx_6174,cli_384
trx_6175,cli_93
trx_6176,cli_97
trx_6177,cli_444
trx_6178,cli_117
trx_6179,cli_289
trx_6180,cli_316
trx_6181,cli_357
trx_6182,cli_60
trx_6183,cli_478
trx_6184,cli_251
trx_6185,cli_247
trx_6186,cli_263
trx_6187,cli_53
trx_6188,cli_180
trx_6189,cli_147
trx_6190,cli_45
trx_6191,cli_117
trx_6192,cli_92
trx_6193,cli_30
trx_6194,cli_212
trx_6195,cli_153
trx_6196,cli_478
trx_6197,cli_446
trx_6198,cli_403
trx_6199,cli_277
trx_6200,cli_312
trx_6201,cli_440
trx_6202,cli_103
trx_6203,cli_153
trx_6204,cli_272
trx_6205,cli_344
trx_6206,cli_356
trx_6207,cli_154
trx_6208,cli_322
trx_6209,cli_55
trx_6210,cli_279
trx_6211,cli_24
trx_6212,cli_369
trx_6213,cli_265
trx_6214,cli_291
trx_6215,cli_233
trx_6216,cli_209
trx_6217,cli_124
trx_6218,cli_172
trx_6219,cli_117
trx_6220,cli_400
trx_6221,cli_461
trx_6222,cli_313
trx_6223,cli_82
trx_6224,cli_81
trx_6225,cli_22
trx_6226,cli_135
trx_6227,cli_305
trx_6228,cli_399
trx_6229,cli_88
trx_6230,cli_298
trx_6231,cli_351
trx_6232,cli_368
trx_6233,cli_369
trx_6234,cli_210
trx_6235,cli_81
trx_6236,cli_95
trx_6237,cli_45
trx_6238,cli_432
trx_6239,cli_359
trx_6240,cli_270
trx_6241,cli_48
trx_6242,cli_148
trx_6243,cli_74
trx_6244,cli_220
trx_6245,cli_223
trx_6246,cli_5
trx_6247,cli_54
trx_6248,cli_338
trx_6249,cli_463
trx_6250,cli_331
trx_6251,cli_14
trx_6252,cli_10
trx_6253,cli_382
trx_6254,cli_166
trx_6255,cli_375
trx_6256,cli_73
trx_6257,cli_306
trx_6258,cli_164
trx_6259,cli_432
trx_6260,cli_184
trx_6261,cli_87
trx_6262,cli_242
trx_6263,cli_355
trx_6264,cli_64
trx_6265,cli_493
trx_6266,cli_272
trx_6267,cli_190
trx_6268,cli_141
trx_6269,cli_37
trx_6270,cli_373
trx_6271,cli_152
trx_6272,cli_379
trx_6273,cli_36
trx_6274,cli_226
trx_6275,cli_341
trx_6276,cli_439
trx_6277,cli_251
trx_6278,cli_366
trx_6279,cli_134
trx_6280,cli_10
trx_6281,cli_201
trx_6282,cli_333
trx_6283,cli_418
trx_6284,cli_237
trx_6285,cli_368
trx_6286,cli_419
trx_6287,cli_453
trx_6288,cli_307
trx_6289,cli_68
trx_6290,cli_169
trx_6291,cli_70
trx_6292,cli_270
trx_6293,cli_148
trx_6294,cli_81
trx_6295,cli_0
trx_6296,cli_451
trx_6297,cli_394
trx_6298,cli_9
trx_6299,cli_428
trx_6300,cli_439
trx_6301,cli_146
trx_6302,cli_373
trx_6303,cli_297
trx_6304,cli_93
trx_6305,cli_369
trx_6306,cli_296
trx_6307,cli_381
trx_6308,cli_232
trx_6309,cli_147
trx_6310,cli_123
trx_6311,cli_410
trx_6312,cli_267
trx_6313,cli_247
trx_6314,cli_461
trx_6315,cli_381
trx_6316,cli_97
trx_6317,cli_447
trx_6318,cli_105
trx_6319,cli_369
trx_6320,cli_165
trx_6321,cli_449
trx_6322,cli_112
trx_6323,cli_57
trx_6324,cli_479
trx_6325,cli_465
trx_6326,cli_369
trx_6327,cli_468
trx_6328,cli_365
trx_6329,cli_245
trx_6330,cli_266
trx_6331,cli_413
trx_6332,cli_447
trx_6333,cli_382
trx_6334,cli_338
trx_6335,cli_175
trx_6336,cli_295
trx_6337,cli_113
trx_6338,cli_93
trx_6339,cli_249
trx_6340,cli_354
trx_6341,cli_67
trx_6342,cli_148
trx_6343,cli_4
trx_6344,cli_245
trx_6345,cli_163
trx_6346,cli_249
trx_6347,cli_474
trx_6348,cli_134
trx_6349,cli_380
trx_6350,cli_443
trx_6351,cli_183
trx_6352,cli_286
trx_6353,cli_211
trx_6354,cli_24
trx_6355,cli_357
trx_6356,cli_183
trx_6357,cli_216
trx_6358,cli_336
trx_6359,cli_493
trx_6360,cli_484
trx_6361,cli_334
trx_6362,cli_374
trx_6363,cli_457
trx_6364,cli_161
trx_6365,cli_171
trx_6366,cli_362
trx_6367,cli_6
trx_6368,cli_102
trx_6369,cli_306
trx_6370,cli_152
trx_6371,cli_486
trx_6372,cli_237
trx_6373,cli_491
trx_6374,cli_411
trx_6375,cli_169
trx_6376,cli_410
trx_6377,cli_420
trx_6378,cli_310
trx_6379,cli_486
trx_6380,cli_293
trx_6381,cli_499
trx_6382,cli_55
trx_6383,cli_91
trx_6384,cli_161
trx_6385,cli_156
trx_6386,cli_492
trx_6387,cli_175
trx_6388,cli_71
trx_6389,cli_76
trx_6390,cli_45
trx_6391,cli_292
trx_6392,cli_246
trx_6393,cli_2
trx_6394,cli_333
trx_6395,cli_223
trx_6396,cli_470
trx_6397,cli_248
trx_6398,cli_214
trx_6399,cli_76
trx_6400,cli_496
trx_6401,cli_488
trx_6402,cli_230
trx_6403,cli_49
trx_6404,cli_148
trx_6405,cli_106
trx_6406,cli_431
trx_6407,cli_185
trx_6408,cli_286
trx_6409,cli_497
trx_6410,cli_6
trx_6411,cli_312
trx_6412,cli_291
trx_6413,cli_466
trx_6414,cli_341
trx_6415,cli_279
trx_6416,cli_23
trx_6417,cli_311
trx_6418,cli_212
trx_6419,cli_188
trx_6420,cli_490
trx_6421,cli_76
trx_6422,cli_123
trx_6423,cli_453
trx_6424,cli_283
trx_6425,cli_159
trx_6426,cli_332
trx_6427,cli_481
trx_6428,cli_223
trx_6429,cli_245
trx_6430,cli_77
trx_6431,cli_95
trx_6432,cli_44
trx_6433,cli_68
trx_6434,cli_98
trx_6435,cli_375
trx_6436,cli_67
trx_6437,cli_77
trx_6438,cli_145
trx_6439,cli_74
trx_6440,cli_338
trx_6441,cli_1
trx_6442,cli_481
trx_6443,cli_386
trx_6444,cli_156
